Invoice Number	Distributor Billed SAP code	Distributor Shipped SAP code	Distribution Channel	Depo SAP code	SAP user code	Billing date	Material code	QTY	UOM	Basic Rate	Total Discount	GST%	GST Amt	Total Billed Amt	vehicalno	driver_name	driver_phoneno	Retail Margin	Dist. Margin	Damage/Leakage	Trade Discount	Alternative_UOM	UOM	Doc Type	Item category	Net Value	Tax Amount	Net Amount plus tax
7611005134	0002000053	0002000053	20	1601	DPSDMN	20180717	90500075_75	        72.000	PAC	        4079.68	             0.00	JOCG      6JOSG      6	           489.56	          4569.24	mh-14/em-0128							          1.000	BOX	ZDOR	TAN	          4079.68	           489.56	          4569.24
7611005134	0002000053	0002000053	20	1601	DPSDMN	20180717	90500059_79	       120.000	CUP	         7162.1	             0.00	JOCG      6JOSG      6	           859.46	          8021.56	mh-14/em-0128							          5.000	BOX	ZDOR	TAN	          7162.10	           859.46	          8021.56
7611005134	0002000053	0002000053	20	1601	DPSDMN	20180717	90500062_79	       120.000	CUP	         7162.1	             0.00	JOCG      6JOSG      6	           859.46	          8021.56	mh-14/em-0128							          5.000	BOX	ZDOR	TAN	          7162.10	           859.46	          8021.56
7611005134	0002000053	0002000053	20	1601	DPSDMN	20180717	90500064_79	        48.000	CUP	        2864.84	             0.00	JOCG      6JOSG      6	           343.78	          3208.62	mh-14/em-0128							          2.000	BOX	ZDOR	TAN	          2864.84	           343.78	          3208.62
7611005134	0002000053	0002000053	20	1601	DPSDMN	20180717	90500014_120	        30.000	PAC	        2719.79	             0.00	JOCG      6JOSG      6	           326.38	          3046.17	mh-14/em-0128							          1.000	BOX	ZDOR	TAN	          2719.79	           326.38	          3046.17
7611005134	0002000053	0002000053	20	1601	DPSDMN	20180717	90500210_110	        80.000	PAC	        6648.37	             0.00	JOCG      6JOSG      6	           797.80	          7446.17	mh-14/em-0128							          2.000	BOX	ZDOR	TAN	          6648.37	           797.80	          7446.17
7611005134	0002000053	0002000053	20	1601	DPSDMN	20180717	90500250_475	        10.000	PAC	        3588.61	             0.00	JOCG      6JOSG      6	           430.64	          4019.25	mh-14/em-0128							          1.000	BOX	ZDOR	TAN	          3588.61	           430.64	          4019.25
7611005134	0002000053	0002000053	20	1601	DPSDMN	20180717	90300004_230	       240.000	PAC	       41703.37	             0.00	JOCG      6JOSG      6	          5004.40	         46707.77	mh-14/em-0128							          8.000	BOX	ZDOR	TAN	         41703.37	          5004.40	         46707.77
7631002745	0004000039	0004000039	40	1603	DPSDPHYD	20180717	90500003_900	         6.000	PAC	           3780	           120.00	JOCG      6JOSG      6	           439.20	          4099.20				21.6-%				          1.000	BOX	ZDOR	TAN	          3660.00	           439.20	          4099.20
7681001622	0002000009	0002000009	20	1608	DPSDINDOR	20180717	90200001_525	       252.000	JAR	      104665.84	          2520.00	JOCG      6JOSG      6	         12257.50	        114403.34								         14.000	BOX	ZDOR	TAN	        102145.84	         12257.50	        114403.34
7681001622	0002000009	0002000009	20	1608	DPSDINDOR	20180717	90200002_270	        36.000	JAR	        7689.56	           180.00	JOCG      6JOSG      6	           901.14	          8410.70								          1.000	BOX	ZDOR	TAN	          7509.56	           901.14	          8410.70
7691001471	0003000016	0003000016	40	1609	DPSDJAIPR	20180717	90500002_900	        12.000	PAC	           7560	           240.00	JOCG      6JOSG      6	           878.40	          8198.40		PARNAMI LOGISTICS INDIA PVT. LTD.		21.6-%				          2.000	BOX	ZDOR	TAN	          7320.00	           878.40	          8198.40
7691001471	0003000016	0003000016	40	1609	DPSDJAIPR	20180717	90500003_900	        12.000	PAC	           7560	           240.00	JOCG      6JOSG      6	           878.40	          8198.40		PARNAMI LOGISTICS INDIA PVT. LTD.		21.6-%				          2.000	BOX	ZDOR	TAN	          7320.00	           878.40	          8198.40
7691001471	0003000016	0003000016	40	1609	DPSDJAIPR	20180717	90500069_350	        36.000	PAC	           9072	             0.00	JOCG      6JOSG      6	          1088.64	         10160.64		PARNAMI LOGISTICS INDIA PVT. LTD.		19.36-%				          3.000	BOX	ZDOR	TAN	          9072.00	          1088.64	         10160.64
7691001471	0003000016	0003000016	40	1609	DPSDJAIPR	20180717	90500084_820	       120.000	PAC	       68396.79	          2400.00	JOCG      6JOSG      6	          7919.62	         73916.41		PARNAMI LOGISTICS INDIA PVT. LTD.		22.15-%				         20.000	BOX	ZDOR	TAN	         65996.79	          7919.62	         73916.41
7651004751	0001000446	0001000446	10	1605	DPSDPBAN	20180717	90700005_12	       150.000	PAC	        1558.42	           141.67	JOCG      0JOSG      0	             0.00	          1416.75				9.091-%	4.286-%	0.477-%	10-%	          5.000	BOX	ZDOR	TAN	          1416.75	             0.00	          1416.75
7651004751	0001000446	0001000446	10	1605	DPSDPBAN	20180717	90700009_50	        60.000	PAC	        2596.75	           192.35	JOCG      0JOSG      0	             0.00	          2404.40				9.1-%	4.291-%	0.485-%	8-%	          2.000	BOX	ZDOR	TAN	          2404.40	             0.00	          2404.40
7701011532	0001002315	0001002315	10	1610	DPSDBHI01	20180717	90500021_125	        80.000	BLK	        7730.27	           702.75	JOCG      6JOSG      6	           843.30	          7870.82	MH04.GR5652			9.091-%	4.286-%	0.477-%	10-%	          2.000	BOX	ZDOR	TAN	          7027.52	           843.30	          7870.82
7701011532	0001002315	0001002315	10	1610	DPSDBHI01	20180717	90500087_370	       120.000	PAC	       35139.53	          1200.10	JOCG      6JOSG      6	          4072.74	         38012.17	MH04.GR5652			8.257-%	2.899-%	0.483-%	3.536-%	         10.000	BOX	ZDOR	TAN	         33939.43	          4072.74	         38012.17
7711003539	0004000011	0004000011	10	1611	DPSDKOL	20180717	90500026_365	        24.000	PAC	        6771.71	           501.61	JOCG      6JOSG      6	           752.42	          7022.52				9.091-%	4.286-%	0.477-%	8-%	          2.000	BOX	ZDOR	TAN	          6270.10	           752.42	          7022.52
7711003539	0004000011	0004000011	10	1611	DPSDKOL	20180717	90800003_70	        96.000	PAC	         5541.4	           426.10	JOCG    2.5JOSG    2.5	           255.76	          5371.06				9.092-%	4.282-%	0.474-%	8.33-%	          4.000	BOX	ZDOR	TAN	          5115.30	           255.76	          5371.06
7711003539	0004000011	0004000011	10	1611	DPSDKOL	20180717	90500055_110	        24.000	BLK	        2040.79	            97.18	JOCG      6JOSG      6	           233.24	          2176.85				9.091-%	4.286-%	0.477-%	5-%	          1.000	BOX	ZDOR	TAN	          1943.61	           233.24	          2176.85
7711003539	0004000011	0004000011	10	1611	DPSDKOL	20180717	90500003_900	         6.000	PAC	           3780	             0.00	JOCG      6JOSG      6	           453.60	          4233.60				21.6-%	0%			          1.000	BOX	ZDOR	TAN	          3780.00	           453.60	          4233.60
7812000184	0003100001	0003100001	30	1707	MNSD04	20180717	90500057_900	      1086.000	PAC	         536484	             0.00	JOCG      6JOSG      6	         64378.08	        600862.08	NL-01/N-8014							        181.000	BOX	ZDOR	TAN	        536484.00	         64378.08	        600862.08
7812000184	0003100001	0003100001	30	1707	MNSD04	20180717	90500057_900	       162.000	PAC	          80028	             0.00	JOCG      6JOSG      6	          9603.36	         89631.36	NL-01/N-8014							         27.000	BOX	ZDOR	TAN	         80028.00	          9603.36	         89631.36
7812000185	0003100001	0003100001	30	1707	MNSD04	20180717	90500057_900	       996.000	PAC	         492024	             0.00	JOCG      6JOSG      6	         59042.88	        551066.88	NL-01/N-8014							        166.000	BOX	ZDOR	TAN	        492024.00	         59042.88	        551066.88
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100002_60	       288.000	CUP	       14411.83	             0.00	JOCG      0JOSG      0	             0.00	         14411.83	MH-04/EL-9305			9.091-%	7.799-%	0.459-%		         12.000	BOX	ZDOR	TAN	         14411.83	             0.00	         14411.83
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100002_60	        24.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-04/EL-9305			9.091-%	7.799-%	0.459-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100002_60	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-04/EL-9305			9.091-%	7.799-%	0.459-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100003_25	       384.000	CUP	        8003.83	             0.00	JOCG      0JOSG      0	             0.00	          8003.83	MH-04/EL-9305			9.12-%	7.801-%	0.459-%		         16.000	BOX	ZDOR	TAN	          8003.83	             0.00	          8003.83
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100003_25	        96.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-04/EL-9305			9.12-%	7.801-%	0.459-%		          4.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100018_20	       216.000	CUP	        3602.95	             0.00	JOCG      0JOSG      0	             0.00	          3602.95	MH-04/EL-9305			9.091-%	7.799-%	0.459-%		          9.000	BOX	ZDOR	TAN	          3602.95	             0.00	          3602.95
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100018_20	        72.000	CUP	        1200.98	             0.00	JOCG      0JOSG      0	             0.00	          1200.98	MH-04/EL-9305			9.091-%	7.799-%	0.459-%		          3.000	BOX	ZDOR	TAN	          1200.98	             0.00	          1200.98
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100018_20	        96.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-04/EL-9305			9.091-%	7.799-%	0.459-%		          4.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100019_65	       144.000	CUP	         7806.4	             0.00	JOCG      0JOSG      0	             0.00	          7806.40	MH-04/EL-9305			9.091-%	7.799-%	0.459-%		          6.000	BOX	ZDOR	TAN	          7806.40	             0.00	          7806.40
7111011449	0001001875	0001001875	10	1101	MNSD04	20180717	90100019_65	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-04/EL-9305			9.091-%	7.799-%	0.459-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011452	0001000213	0001000213	10	1101	MNSD04	20180717	90100003_25	       192.000	CUP	        4001.92	             0.00	JOCG      0JOSG      0	             0.00	          4001.92	MH-14-FT/7920			9.12-%	7.801-%	0.459-%		          8.000	BOX	ZDOR	TAN	          4001.92	             0.00	          4001.92
7111011452	0001000213	0001000213	10	1101	MNSD04	20180717	90100003_25	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-FT/7920			9.12-%	7.801-%	0.459-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011452	0001000213	0001000213	10	1101	MNSD04	20180717	90100004_10	       384.000	CUP	        3203.05	             0.00	JOCG      0JOSG      0	             0.00	          3203.05	MH-14-FT/7920			9.1-%	7.798-%	0.439-%		          8.000	BOX	ZDOR	TAN	          3203.05	             0.00	          3203.05
7111011452	0001000213	0001000213	10	1101	MNSD04	20180717	90100004_10	        96.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-FT/7920			9.1-%	7.798-%	0.439-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011452	0001000213	0001000213	10	1101	MNSD04	20180717	90100007_35	        40.000	POU	         1195.5	           118.47	JOCG      0JOSG      0	             0.00	          1077.03	MH-14-FT/7920			9.91-%	4.74-%	0.474-%	11-%	          2.000	KI	ZDOR	TAN	          1077.03	             0.00	          1077.03
7111011452	0001000213	0001000213	10	1101	MNSD04	20180717	90100009_15	       250.000	POU	        3202.23	           640.45	JOCG      0JOSG      0	             0.00	          2561.78	MH-14-FT/7920			9.91-%	4.74-%	0.474-%	25-%	          5.000	KI	ZDOR	TAN	          2561.78	             0.00	          2561.78
7111011452	0001000213	0001000213	10	1101	MNSD04	20180717	90100009_15	        50.000	POU	         640.44	           128.09	JOCG      0JOSG      0	             0.00	           512.35	MH-14-FT/7920			9.91-%	4.74-%	0.474-%	25-%	          1.000	KI	ZDOR	TAN	           512.35	             0.00	           512.35
7651004752	0001000446	0001000446	10	1605	DPSDPBAN	20180717	90800001_75	       120.000	BLK	        7421.06	          1338.22	JOCG    2.5JOSG    2.5	           304.14	          6386.98				9.091-%	4.286-%	0.477-%	22-%	          5.000	BOX	ZDOR	TAN	          6082.84	           304.14	          6386.98
7651004752	0001000446	0001000446	10	1605	DPSDPBAN	20180717	90700004_10	       300.000	PAC	        2492.36	           141.08	JOCG    2.5JOSG    2.5	           117.56	          2468.84				8.5-%	4.23-%	0.434-%	6-%	         10.000	BOX	ZDOR	TAN	          2351.28	           117.56	          2468.84
7651004753	0001000446	0001000446	10	1605	DPSDPBAN	20180717	90500030_72	        72.000	PAC	        4007.37	           190.83	JOCG      6JOSG      6	           457.98	          4274.52				9.091-%	4.286-%	0.477-%	5-%	          1.000	BOX	ZDOR	TAN	          3816.54	           457.98	          4274.52
7651004753	0001000446	0001000446	10	1605	DPSDPBAN	20180717	90500029_125	        48.000	PAC	        4638.16	           421.65	JOCG      6JOSG      6	           505.98	          4722.49				9.091-%	4.286-%	0.477-%	10-%	          1.000	BOX	ZDOR	TAN	          4216.51	           505.98	          4722.49
7651004753	0001000446	0001000446	10	1605	DPSDPBAN	20180717	90500251_140	        48.000	PAC	        5194.73	           556.58	JOCG      6JOSG      6	           556.58	          5194.73				9.093-%	4.282-%	0.479-%	12-%	          1.000	BOX	ZDOR	TAN	          4638.15	           556.58	          5194.73
7651004753	0001000446	0001000446	10	1605	DPSDPBAN	20180717	90500021_125	        40.000	BLK	        3865.13	           351.38	JOCG      6JOSG      6	           421.66	          3935.41				9.091-%	4.286-%	0.477-%	10-%	          1.000	BOX	ZDOR	TAN	          3513.75	           421.66	          3935.41
7731002811	0001002250	0001002250	10	1613	DPSDDEL	20180717	90100004_10	       720.000	CUP	        6005.71	           857.66	JOCG      0JOSG      0	             0.00	          5148.05	DL1LS-0598			9.1-%	7.798-%	0.439-%	16.66-%	         15.000	BOX	ZDOR	TAN	          5148.05	             0.00	          5148.05
7731002811	0001002250	0001002250	10	1613	DPSDDEL	20180717	90100003_25	       720.000	CUP	       15007.19	          2143.15	JOCG      0JOSG      0	             0.00	         12864.04	DL1LS-0598			9.12-%	7.801-%	0.459-%	16.66-%	         30.000	BOX	ZDOR	TAN	         12864.04	             0.00	         12864.04
7731002811	0001002250	0001002250	10	1613	DPSDDEL	20180717	90100002_50	       360.000	CUP	       15012.31	          2143.88	JOCG      0JOSG      0	             0.00	         12868.43	DL1LS-0598			9.091-%	7.799-%	0.459-%	16.66-%	         15.000	BOX	ZDOR	TAN	         12868.43	             0.00	         12868.43
7731002811	0001002250	0001002250	10	1613	DPSDDEL	20180717	90100002_50	       120.000	CUP	         5004.1	           714.63	JOCG      0JOSG      0	             0.00	          4289.47	DL1LS-0598			9.091-%	7.799-%	0.459-%	16.66-%	          5.000	BOX	ZDOR	TAN	          4289.47	             0.00	          4289.47
